"","state","category","acreage","year"
"52505","maryland","Triticale",190.814052,2016
"52506","maryland","Carrots",0,2016
"52507","maryland","Asparagus",0,2016
"52508","maryland","Garlic",0,2016
"52509","maryland","Cantaloupes",5.115062,2016
"52510","maryland","Prunes",0,2016
"52511","maryland","Olives",0,2016
"52512","maryland","Oranges",0,2016
"52513","maryland","Honeydew Melons",0,2016
"52514","maryland","Broccoli",0,2016
"52515","maryland","Peppers",50.261044,2016
"52516","maryland","Pomegranates",0,2016
"52517","maryland","Nectarines",0,2016
"52518","maryland","Greens",49.149074,2016
"52519","maryland","Plums",0,2016
"52520","maryland","Strawberries",0,2016
"52521","maryland","Squash",126.097398,2016
"52522","maryland","Apricots",0,2016
"52523","maryland","Vetch",0,2016
"52524","maryland","Dbl Crop WinWht/Corn",76323.39686,2016
"52525","maryland","Dbl Crop Oats/Corn",1460.683792,2016
"52526","maryland","Lettuce",0,2016
"52527","maryland","Pumpkins",234.848064,2016
"52528","maryland","Dbl Crop Lettuce/Durum Wht",0,2016
"52529","maryland","Dbl Crop Lettuce/Cantaloupe",0,2016
"52530","maryland","Dbl Crop Lettuce/Cotton",0,2016
"52531","maryland","Dbl Crop Lettuce/Barley",0,2016
"52532","maryland","Dbl Crop Durum Wht/Sorghum",0,2016
"52533","maryland","Dbl Crop Barley/Sorghum",0,2016
"52534","maryland","Dbl Crop WinWht/Sorghum",1962.404656,2016
"52535","maryland","Dbl Crop Barley/Corn",9700.159098,2016
"52536","maryland","Dbl Crop WinWht/Cotton",0,2016
"52537","maryland","Dbl Crop Soybeans/Cotton",0,2016
"52538","maryland","Dbl Crop Soybeans/Oats",978.311206,2016
"52539","maryland","Dbl Crop Corn/Soybeans",7.339002,2016
"52540","maryland","Blueberries",2.891122,2016
"52541","maryland","Cabbage",0,2016
"52542","maryland","Cauliflower",0,2016
"52543","maryland","Celery",0,2016
"52544","maryland","Radishes",94.962238,2016
"52545","maryland","Turnips",0,2016
"52546","maryland","Eggplants",0,2016
"52547","maryland","Gourds",0,2016
"52548","maryland","Cranberries",0,2016
"52549","maryland","Dbl Crop Barley/Soybeans",23655.160204,2016
"52550","massachusetts","Corn",21984.314082,2016
"52551","massachusetts","Cotton",0,2016
"52552","massachusetts","Rice",0,2016
"52553","massachusetts","Sorghum",26.909674,2016
"52554","massachusetts","Soybeans",264.426466,2016
"52555","massachusetts","Sunflower",0,2016
"52556","massachusetts","Peanuts",0,2016
"52557","massachusetts","Tobacco",212.163876,2016
"52558","massachusetts","Sweet Corn",3853.420838,2016
"52559","massachusetts","Pop or Orn Corn",0,2016
"52560","massachusetts","Mint",0,2016
"52561","massachusetts","Barley",0,2016
"52562","massachusetts","Durum Wheat",0,2016
"52563","massachusetts","Spring Wheat",0,2016
"52564","massachusetts","Winter Wheat",6.227032,2016
"52565","massachusetts","Other Small Grains",3.780698,2016
"52566","massachusetts","Dbl Crop WinWht/Soybeans",0,2016
"52567","massachusetts","Rye",760.365086,2016
"52568","massachusetts","Oats",141.22019,2016
"52569","massachusetts","Millet",0,2016
"52570","massachusetts","Speltz",0,2016
"52571","massachusetts","Canola",0,2016
"52572","massachusetts","Flaxseed",0,2016
"52573","massachusetts","Safflower",0,2016
"52574","massachusetts","Rape Seed",0,2016
"52575","massachusetts","Mustard",0,2016
"52576","massachusetts","Alfalfa",13467.958246,2016
"52577","massachusetts","Other Hay/Non Alfalfa",128313.998998,2016
"52578","massachusetts","Camelina",0,2016
"52579","massachusetts","Buckwheat",0,2016
"52580","massachusetts","Sugarbeets",0,2016
"52581","massachusetts","Dry Beans",20.460248,2016
"52582","massachusetts","Potatoes",5179.333866,2016
"52583","massachusetts","Other Crops",5.337456,2016
"52584","massachusetts","Sugarcane",0,2016
"52585","massachusetts","Sweet Potatoes",0,2016
"52586","massachusetts","Misc Vegs & Fruits",35.805434,2016
"52587","massachusetts","Watermelons",0,2016
"52588","massachusetts","Onions",0,2016
"52589","massachusetts","Cucumbers",0,2016
"52590","massachusetts","Chick Peas",0,2016
"52591","massachusetts","Lentils",0,2016
"52592","massachusetts","Peas",0,2016
"52593","massachusetts","Tomatoes",66.495806,2016
"52594","massachusetts","Caneberries",0,2016
"52595","massachusetts","Hops",0,2016
"52596","massachusetts","Herbs",255.975494,2016
"52597","massachusetts","Clover/Wildflowers",3.33591,2016
"52598","massachusetts","Sod/Grass Seed",561.767244,2016
"52599","massachusetts","Switchgrass",0,2016
"52600","massachusetts","Fallow/Idle Cropland",35914.851848,2016
"52601","massachusetts","Forest",0,2016
"52602","massachusetts","Cherries",0,2016
"52603","massachusetts","Peaches",0,2016
"52604","massachusetts","Apples",2162.78165,2016
"52605","massachusetts","Grapes",213.275846,2016
"52606","massachusetts","Christmas Trees",43.589224,2016
"52607","massachusetts","Other Tree Crops",93.183086,2016
"52608","massachusetts","Citrus",0,2016
"52609","massachusetts","Pecans",0,2016
"52610","massachusetts","Almonds",0,2016
"52611","massachusetts","Walnuts",0,2016
"52612","massachusetts","Pears",0,2016
"52613","massachusetts","Wetlands",0,2016
"52614","massachusetts","Aquaculture",140.330614,2016
"52615","massachusetts","Open Water",202457.045082,2016
"52616","massachusetts","Perennial Ice/Snow",0,2016
"52617","massachusetts","Developed/Open Space",432814.084646,2016
"52618","massachusetts","Developed/Low Intensity",407657.09776,2016
"52619","massachusetts","Developed/Med Intensity",352913.035508,2016
"52620","massachusetts","Developed/High Intensity",105820.402656,2016
"52621","massachusetts","Barren",46634.242648,2016
"52622","massachusetts","Deciduous Forest",1962009.684256,2016
"52623","massachusetts","Evergreen Forest",580532.404932,2016
"52624","massachusetts","Mixed Forest",297462.649912,2016
"52625","massachusetts","Shrubland",30370.791822,2016
"52626","massachusetts","Grassland/Pasture",28622.774982,2016
"52627","massachusetts","Woody Wetlands",431626.945474,2016
"52628","massachusetts","Herbaceous Wetlands",90255.26899,2016
"52629","massachusetts","Pistachios",0,2016
"52630","massachusetts","Triticale",50.03865,2016
"52631","massachusetts","Carrots",3.113516,2016
"52632","massachusetts","Asparagus",0,2016
"52633","massachusetts","Garlic",0,2016
"52634","massachusetts","Cantaloupes",0,2016
"52635","massachusetts","Prunes",0,2016
"52636","massachusetts","Olives",0,2016
"52637","massachusetts","Oranges",0,2016
"52638","massachusetts","Honeydew Melons",0,2016
"52639","massachusetts","Broccoli",0,2016
"52640","massachusetts","Peppers",44.034012,2016
"52641","massachusetts","Pomegranates",0,2016
"52642","massachusetts","Nectarines",0,2016
"52643","massachusetts","Greens",0,2016
"52644","massachusetts","Plums",0,2016
"52645","massachusetts","Strawberries",0,2016
"52646","massachusetts","Squash",710.54883,2016
"52647","massachusetts","Apricots",0,2016
"52648","massachusetts","Vetch",0,2016
"52649","massachusetts","Dbl Crop WinWht/Corn",27.132068,2016
"52650","massachusetts","Dbl Crop Oats/Corn",0,2016
"52651","massachusetts","Lettuce",0,2016
"52652","massachusetts","Pumpkins",291.33614,2016
"52653","massachusetts","Dbl Crop Lettuce/Durum Wht",0,2016
"52654","massachusetts","Dbl Crop Lettuce/Cantaloupe",0,2016
"52655","massachusetts","Dbl Crop Lettuce/Cotton",0,2016
"52656","massachusetts","Dbl Crop Lettuce/Barley",0,2016
"52657","massachusetts","Dbl Crop Durum Wht/Sorghum",0,2016
"52658","massachusetts","Dbl Crop Barley/Sorghum",0,2016
"52659","massachusetts","Dbl Crop WinWht/Sorghum",0,2016
"52660","massachusetts","Dbl Crop Barley/Corn",0,2016
"52661","massachusetts","Dbl Crop WinWht/Cotton",0,2016
"52662","massachusetts","Dbl Crop Soybeans/Cotton",0,2016
"52663","massachusetts","Dbl Crop Soybeans/Oats",0,2016
"52664","massachusetts","Dbl Crop Corn/Soybeans",0,2016
"52665","massachusetts","Blueberries",233.068912,2016
"52666","massachusetts","Cabbage",14.233216,2016
"52667","massachusetts","Cauliflower",0,2016
"52668","massachusetts","Celery",0,2016
"52669","massachusetts","Radishes",0,2016
"52670","massachusetts","Turnips",0,2016
"52671","massachusetts","Eggplants",0,2016
"52672","massachusetts","Gourds",0,2016
"52673","massachusetts","Cranberries",10396.474712,2016
"52674","massachusetts","Dbl Crop Barley/Soybeans",0,2016
"52675","michigan","Corn",2565311.45409,2016
"52676","michigan","Cotton",0,2016
"52677","michigan","Rice",0,2016
"52678","michigan","Sorghum",8809.248734,2016
"52679","michigan","Soybeans",2308245.339914,2016
"52680","michigan","Sunflower",2297.552414,2016
"52681","michigan","Peanuts",0,2016
"52682","michigan","Tobacco",0,2016
"52683","michigan","Sweet Corn",3234.053548,2016
"52684","michigan","Pop or Orn Corn",1935.717376,2016
"52685","michigan","Mint",431.44436,2016
"52686","michigan","Barley",13769.746904,2016
"52687","michigan","Durum Wheat",0,2016
"52688","michigan","Spring Wheat",1609.687772,2016
"52689","michigan","Winter Wheat",668356.017926,2016
"52690","michigan","Other Small Grains",0,2016
"52691","michigan","Dbl Crop WinWht/Soybeans",1557.425182,2016
"52692","michigan","Rye",50612.42652,2016
"52693","michigan","Oats",92269.713842,2016
"52694","michigan","Millet",783.271668,2016
"52695","michigan","Speltz",6135.405672,2016
"52696","michigan","Canola",0,2016
"52697","michigan","Flaxseed",54.041742,2016
"52698","michigan","Safflower",0,2016
"52699","michigan","Rape Seed",60.491168,2016
"52700","michigan","Mustard",0,2016
"52701","michigan","Alfalfa",956613.33539,2016
"52702","michigan","Other Hay/Non Alfalfa",297041.65807,2016
"52703","michigan","Camelina",0,2016
"52704","michigan","Buckwheat",115.867274,2016
"52705","michigan","Sugarbeets",165256.53352,2016
"52706","michigan","Dry Beans",222046.620572,2016
"52707","michigan","Potatoes",47068.133342,2016
"52708","michigan","Other Crops",1127.759974,2016
"52709","michigan","Sugarcane",0,2016
"52710","michigan","Sweet Potatoes",0,2016
"52711","michigan","Misc Vegs & Fruits",103.857998,2016
"52712","michigan","Watermelons",1939.720468,2016
"52713","michigan","Onions",1661.505574,2016
"52714","michigan","Cucumbers",43411.975982,2016
"52715","michigan","Chick Peas",0,2016
"52716","michigan","Lentils",0,2016
"52717","michigan","Peas",5143.97322,2016
"52718","michigan","Tomatoes",3522.943354,2016
"52719","michigan","Caneberries",0,2016
"52720","michigan","Hops",14.45561,2016
"52721","michigan","Herbs",2723.881712,2016
"52722","michigan","Clover/Wildflowers",16149.585098,2016
"52723","michigan","Sod/Grass Seed",24414.41332,2016
"52724","michigan","Switchgrass",1068.380776,2016
"52725","michigan","Fallow/Idle Cropland",398122.177404,2016
"52726","michigan","Forest",0,2016
"52727","michigan","Cherries",114431.275942,2016
"52728","michigan","Peaches",2416.088416,2016
"52729","michigan","Apples",84374.05966,2016
"52730","michigan","Grapes",34419.029804,2016
"52731","michigan","Christmas Trees",45983.962592,2016
"52732","michigan","Other Tree Crops",466.582612,2016
"52733","michigan","Citrus",0,2016
"52734","michigan","Pecans",0,2016
"52735","michigan","Almonds",0,2016
"52736","michigan","Walnuts",0,2016
"52737","michigan","Pears",573.77652,2016
"52738","michigan","Wetlands",0,2016
"52739","michigan","Aquaculture",865.335054,2016
"52740","michigan","Open Water",948662.305102,2016
"52741","michigan","Perennial Ice/Snow",0,2016
"52742","michigan","Developed/Open Space",1957038.066386,2016
"52743","michigan","Developed/Low Intensity",1241778.04189,2016
"52744","michigan","Developed/Med Intensity",517952.734878,2016
"52745","michigan","Developed/High Intensity",207141.997086,2016
"52746","michigan","Barren",107206.362064,2016
"52747","michigan","Deciduous Forest",11609617.30245,2016
"52748","michigan","Evergreen Forest",2000713.579258,2016
"52749","michigan","Mixed Forest",925652.087498,2016
"52750","michigan","Shrubland",538567.991496,2016
"52751","michigan","Grassland/Pasture",1218873.016648,2016
"52752","michigan","Woody Wetlands",7258194.472918,2016
"52753","michigan","Herbaceous Wetlands",391701.885018,2016
"52754","michigan","Pistachios",0,2016
"52755","michigan","Triticale",2500.375742,2016
"52756","michigan","Carrots",3052.35765,2016
"52757","michigan","Asparagus",1918.815432,2016
"52758","michigan","Garlic",0,2016
"52759","michigan","Cantaloupes",0,2016
"52760","michigan","Prunes",0,2016
"52761","michigan","Olives",0,2016
"52762","michigan","Oranges",0,2016
"52763","michigan","Honeydew Melons",0,2016
"52764","michigan","Broccoli",0,2016
"52765","michigan","Peppers",1443.114666,2016
"52766","michigan","Pomegranates",0,2016
"52767","michigan","Nectarines",0,2016
"52768","michigan","Greens",0,2016
"52769","michigan","Plums",122.3167,2016
"52770","michigan","Strawberries",35.360646,2016
"52771","michigan","Squash",11271.150314,2016
"52772","michigan","Apricots",0,2016
"52773","michigan","Vetch",0,2016
"52774","michigan","Dbl Crop WinWht/Corn",1118.864214,2016
"52775","michigan","Dbl Crop Oats/Corn",297.118384,2016
"52776","michigan","Lettuce",0,2016
"52777","michigan","Pumpkins",2099.39936,2016
"52778","michigan","Dbl Crop Lettuce/Durum Wht",0,2016
"52779","michigan","Dbl Crop Lettuce/Cantaloupe",0,2016
"52780","michigan","Dbl Crop Lettuce/Cotton",0,2016
"52781","michigan","Dbl Crop Lettuce/Barley",0,2016
"52782","michigan","Dbl Crop Durum Wht/Sorghum",0,2016
"52783","michigan","Dbl Crop Barley/Sorghum",0,2016
"52784","michigan","Dbl Crop WinWht/Sorghum",0,2016
"52785","michigan","Dbl Crop Barley/Corn",0,2016
"52786","michigan","Dbl Crop WinWht/Cotton",0,2016
"52787","michigan","Dbl Crop Soybeans/Cotton",0,2016
"52788","michigan","Dbl Crop Soybeans/Oats",176.580836,2016
"52789","michigan","Dbl Crop Corn/Soybeans",164.349166,2016
"52790","michigan","Blueberries",28968.820046,2016
"52791","michigan","Cabbage",3186.238838,2016
"52792","michigan","Cauliflower",0,2016
"52793","michigan","Celery",1430.438208,2016
"52794","michigan","Radishes",420.32466,2016
"52795","michigan","Turnips",279.771652,2016
"52796","michigan","Eggplants",0,2016
"52797","michigan","Gourds",0,2016
"52798","michigan","Cranberries",0,2016
"52799","michigan","Dbl Crop Barley/Soybeans",0,2016
"52800","minnesota","Corn",8371837.098192,2016
"52801","minnesota","Cotton",0,2016
"52802","minnesota","Rice",0,2016
"52803","minnesota","Sorghum",729.007532,2016
"52804","minnesota","Soybeans",7741150.39838,2016
"52805","minnesota","Sunflower",62216.723046,2016
"52806","minnesota","Peanuts",0,2016
"52807","minnesota","Tobacco",0,2016
"52808","minnesota","Sweet Corn",110343.00704,2016
"52809","minnesota","Pop or Orn Corn",0,2016
"52810","minnesota","Mint",0,2016
"52811","minnesota","Barley",45974.622044,2016
"52812","minnesota","Durum Wheat",1227.837274,2016
"52813","minnesota","Spring Wheat",1338352.413996,2016
"52814","minnesota","Winter Wheat",5030.55228,2016
"52815","minnesota","Other Small Grains",0,2016
"52816","minnesota","Dbl Crop WinWht/Soybeans",48.259498,2016
"52817","minnesota","Rye",36474.172758,2016
"52818","minnesota","Oats",48534.821772,2016
"52819","minnesota","Millet",336.037334,2016
"52820","minnesota","Speltz",0,2016
"52821","minnesota","Canola",22825.40819,2016
"52822","minnesota","Flaxseed",308.905266,2016
"52823","minnesota","Safflower",0,2016
"52824","minnesota","Rape Seed",0,2016
"52825","minnesota","Mustard",0,2016
"52826","minnesota","Alfalfa",1309880.866934,2016
"52827","minnesota","Other Hay/Non Alfalfa",324467.953332,2016
"52828","minnesota","Camelina",0,2016
"52829","minnesota","Buckwheat",2451.671456,2016
"52830","minnesota","Sugarbeets",418303.988116,2016
"52831","minnesota","Dry Beans",179128.136876,2016
"52832","minnesota","Potatoes",26242.492,2016
"52833","minnesota","Other Crops",16457.600788,2016
"52834","minnesota","Sugarcane",0,2016
"52835","minnesota","Sweet Potatoes",0,2016
"52836","minnesota","Misc Vegs & Fruits",51.595408,2016
"52837","minnesota","Watermelons",11.1197,2016
"52838","minnesota","Onions",0,2016
"52839","minnesota","Cucumbers",0,2016
"52840","minnesota","Chick Peas",0,2016
"52841","minnesota","Lentils",28.244038,2016
"52842","minnesota","Peas",43209.819836,2016
"52843","minnesota","Tomatoes",0,2016
"52844","minnesota","Caneberries",0,2016
"52845","minnesota","Hops",0,2016
"52846","minnesota","Herbs",457.242064,2016
"52847","minnesota","Clover/Wildflowers",2843.974472,2016
"52848","minnesota","Sod/Grass Seed",86080.266428,2016
"52849","minnesota","Switchgrass",565.99273,2016
"52850","minnesota","Fallow/Idle Cropland",32360.55094,2016
"52851","minnesota","Forest",0,2016
"52852","minnesota","Cherries",0,2016
"52853","minnesota","Peaches",0,2016
"52854","minnesota","Apples",904.921186,2016
"52855","minnesota","Grapes",77.615506,2016
"52856","minnesota","Christmas Trees",363.391796,2016
"52857","minnesota","Other Tree Crops",0,2016
"52858","minnesota","Citrus",0,2016
"52859","minnesota","Pecans",0,2016
"52860","minnesota","Almonds",0,2016
"52861","minnesota","Walnuts",0,2016
"52862","minnesota","Pears",0,2016
"52863","minnesota","Wetlands",0,2016
"52864","minnesota","Aquaculture",0,2016
"52865","minnesota","Open Water",3334502.24598,2016
"52866","minnesota","Perennial Ice/Snow",0,2016
"52867","minnesota","Developed/Open Space",2055148.736244,2016
"52868","minnesota","Developed/Low Intensity",594408.900956,2016
"52869","minnesota","Developed/Med Intensity",293305.43887,2016
"52870","minnesota","Developed/High Intensity",98641.524336,2016
"52871","minnesota","Barren",86175.006272,2016
"52872","minnesota","Deciduous Forest",9297936.19763,2016
"52873","minnesota","Evergreen Forest",1280521.078236,2016
"52874","minnesota","Mixed Forest",1183730.539162,2016
"52875","minnesota","Shrubland",635145.254724,2016
"52876","minnesota","Grassland/Pasture",3060074.054618,2016
"52877","minnesota","Woody Wetlands",7255675.193686,2016
"52878","minnesota","Herbaceous Wetlands",4596446.308608,2016
"52879","minnesota","Pistachios",0,2016
"52880","minnesota","Triticale",277.325318,2016
"52881","minnesota","Carrots",0,2016
"52882","minnesota","Asparagus",0,2016
"52883","minnesota","Garlic",0,2016
"52884","minnesota","Cantaloupes",0,2016
"52885","minnesota","Prunes",0,2016
"52886","minnesota","Olives",0,2016
"52887","minnesota","Oranges",0,2016
"52888","minnesota","Honeydew Melons",0,2016
"52889","minnesota","Broccoli",0,2016
"52890","minnesota","Peppers",6.67182,2016
"52891","minnesota","Pomegranates",0,2016
"52892","minnesota","Nectarines",0,2016
"52893","minnesota","Greens",0,2016
"52894","minnesota","Plums",0,2016
"52895","minnesota","Strawberries",29.800796,2016
"52896","minnesota","Squash",3.780698,2016
"52897","minnesota","Apricots",0,2016
"52898","minnesota","Vetch",0,2016
"52899","minnesota","Dbl Crop WinWht/Corn",0,2016
"52900","minnesota","Dbl Crop Oats/Corn",0,2016
"52901","minnesota","Lettuce",0,2016
"52902","minnesota","Pumpkins",108.750666,2016
"52903","minnesota","Dbl Crop Lettuce/Durum Wht",0,2016
"52904","minnesota","Dbl Crop Lettuce/Cantaloupe",0,2016
"52905","minnesota","Dbl Crop Lettuce/Cotton",0,2016
"52906","minnesota","Dbl Crop Lettuce/Barley",0,2016
"52907","minnesota","Dbl Crop Durum Wht/Sorghum",0,2016
"52908","minnesota","Dbl Crop Barley/Sorghum",0,2016
"52909","minnesota","Dbl Crop WinWht/Sorghum",0,2016
"52910","minnesota","Dbl Crop Barley/Corn",0,2016
"52911","minnesota","Dbl Crop WinWht/Cotton",0,2016
"52912","minnesota","Dbl Crop Soybeans/Cotton",0,2016
"52913","minnesota","Dbl Crop Soybeans/Oats",7.116608,2016
"52914","minnesota","Dbl Crop Corn/Soybeans",0,2016
"52915","minnesota","Blueberries",0,2016
"52916","minnesota","Cabbage",0,2016
"52917","minnesota","Cauliflower",0,2016
"52918","minnesota","Celery",0,2016
"52919","minnesota","Radishes",0,2016
"52920","minnesota","Turnips",0,2016
"52921","minnesota","Eggplants",0,2016
"52922","minnesota","Gourds",0,2016
"52923","minnesota","Cranberries",0,2016
"52924","minnesota","Dbl Crop Barley/Soybeans",3.780698,2016
"52925","mississippi","Corn",759599.383458,2016
"52926","mississippi","Cotton",425952.117776,2016
"52927","mississippi","Rice",175870.731958,2016
"52928","mississippi","Sorghum",6845.509714,2016
"52929","mississippi","Soybeans",2397784.722618,2016
"52930","mississippi","Sunflower",27.79925,2016
"52931","mississippi","Peanuts",26461.105302,2016
"52932","mississippi","Tobacco",0,2016
"52933","mississippi","Sweet Corn",42.922042,2016
"52934","mississippi","Pop or Orn Corn",0,2016
"52935","mississippi","Mint",0,2016
"52936","mississippi","Barley",0,2016
"52937","mississippi","Durum Wheat",0,2016
"52938","mississippi","Spring Wheat",35.138252,2016
"52939","mississippi","Winter Wheat",10724.95065,2016
"52940","mississippi","Other Small Grains",0,2016
"52941","mississippi","Dbl Crop WinWht/Soybeans",35942.20631,2016
"52942","mississippi","Rye",632.488536,2016
"52943","mississippi","Oats",320.914542,2016
"52944","mississippi","Millet",584.006644,2016
"52945","mississippi","Speltz",0,2016
"52946","mississippi","Canola",0,2016
"52947","mississippi","Flaxseed",0,2016
"52948","mississippi","Safflower",0,2016
"52949","mississippi","Rape Seed",0,2016
"52950","mississippi","Mustard",0,2016
"52951","mississippi","Alfalfa",25.797704,2016
"52952","mississippi","Other Hay/Non Alfalfa",188421.537348,2016
"52953","mississippi","Camelina",0,2016
"52954","mississippi","Buckwheat",0,2016
"52955","mississippi","Sugarbeets",0,2016
"52956","mississippi","Dry Beans",27.79925,2016
"52957","mississippi","Potatoes",0,2016
"52958","mississippi","Other Crops",130.990066,2016
"52959","mississippi","Sugarcane",0,2016
"52960","mississippi","Sweet Potatoes",25436.980932,2016
"52961","mississippi","Misc Vegs & Fruits",0,2016
"52962","mississippi","Watermelons",1481.14404,2016
"52963","mississippi","Onions",0,2016
"52964","mississippi","Cucumbers",0,2016
"52965","mississippi","Chick Peas",0,2016
"52966","mississippi","Lentils",0,2016
"52967","mississippi","Peas",771.039998,2016
"52968","mississippi","Tomatoes",0,2016
"52969","mississippi","Caneberries",0,2016
"52970","mississippi","Hops",0,2016
"52971","mississippi","Herbs",0,2016
"52972","mississippi","Clover/Wildflowers",6.227032,2016
"52973","mississippi","Sod/Grass Seed",5524.26696,2016
"52974","mississippi","Switchgrass",84.064932,2016
"52975","mississippi","Fallow/Idle Cropland",350947.73973,2016
"52976","mississippi","Forest",0,2016
"52977","mississippi","Cherries",0,2016
"52978","mississippi","Peaches",12.23167,2016
"52979","mississippi","Apples",0,2016
"52980","mississippi","Grapes",0,2016
"52981","mississippi","Christmas Trees",0,2016
"52982","mississippi","Other Tree Crops",0,2016
"52983","mississippi","Citrus",0,2016
"52984","mississippi","Pecans",9230.46297,2016
"52985","mississippi","Almonds",0,2016
"52986","mississippi","Walnuts",0,2016
"52987","mississippi","Pears",0,2016
"52988","mississippi","Wetlands",0,2016
"52989","mississippi","Aquaculture",12909.304518,2016
"52990","mississippi","Open Water",695990.251578,2016
"52991","mississippi","Perennial Ice/Snow",0,2016
"52992","mississippi","Developed/Open Space",1363025.249144,2016
"52993","mississippi","Developed/Low Intensity",360706.38845,2016
"52994","mississippi","Developed/Med Intensity",132818.811862,2016
"52995","mississippi","Developed/High Intensity",40418.330348,2016
"52996","mississippi","Barren",47137.965058,2016
"52997","mississippi","Deciduous Forest",4604688.230248,2016
"52998","mississippi","Evergreen Forest",5775130.060728,2016
"52999","mississippi","Mixed Forest",1820733.450968,2016
"53000","mississippi","Shrubland",3964216.194436,2016
"53001","mississippi","Grassland/Pasture",2873443.90094,2016
"53002","mississippi","Woody Wetlands",4269511.338634,2016
"53003","mississippi","Herbaceous Wetlands",134614.643412,2016
"53004","mississippi","Pistachios",0,2016
"53005","mississippi","Triticale",274.65659,2016
"53006","mississippi","Carrots",0,2016
"53007","mississippi","Asparagus",0,2016
"53008","mississippi","Garlic",0,2016
"53009","mississippi","Cantaloupes",0,2016
"53010","mississippi","Prunes",0,2016
"53011","mississippi","Olives",0,2016
"53012","mississippi","Oranges",0,2016
"53013","mississippi","Honeydew Melons",0,2016
"53014","mississippi","Broccoli",0,2016
"53015","mississippi","Peppers",0,2016
"53016","mississippi","Pomegranates",0,2016
"53017","mississippi","Nectarines",0,2016
"53018","mississippi","Greens",0,2016
"53019","mississippi","Plums",0,2016
"53020","mississippi","Strawberries",0,2016
"53021","mississippi","Squash",12.676458,2016
"53022","mississippi","Apricots",0,2016
"53023","mississippi","Vetch",0,2016
"53024","mississippi","Dbl Crop WinWht/Corn",1135.766158,2016
"53025","mississippi","Dbl Crop Oats/Corn",0,2016
"53026","mississippi","Lettuce",0,2016
"53027","mississippi","Pumpkins",123.206276,2016
"53028","mississippi","Dbl Crop Lettuce/Durum Wht",0,2016
"53029","mississippi","Dbl Crop Lettuce/Cantaloupe",0,2016
"53030","mississippi","Dbl Crop Lettuce/Cotton",0,2016
"53031","mississippi","Dbl Crop Lettuce/Barley",0,2016
"53032","mississippi","Dbl Crop Durum Wht/Sorghum",0,2016
"53033","mississippi","Dbl Crop Barley/Sorghum",0,2016
"53034","mississippi","Dbl Crop WinWht/Sorghum",0,2016
"53035","mississippi","Dbl Crop Barley/Corn",0,2016
"53036","mississippi","Dbl Crop WinWht/Cotton",223.061182,2016
"53037","mississippi","Dbl Crop Soybeans/Cotton",0,2016
"53038","mississippi","Dbl Crop Soybeans/Oats",678.3017,2016
"53039","mississippi","Dbl Crop Corn/Soybeans",33.581494,2016
"53040","mississippi","Blueberries",209.939936,2016
"53041","mississippi","Cabbage",0,2016
"53042","mississippi","Cauliflower",0,2016
"53043","mississippi","Celery",0,2016
"53044","mississippi","Radishes",0,2016
"53045","mississippi","Turnips",0,2016
"53046","mississippi","Eggplants",0,2016
"53047","mississippi","Gourds",0,2016
"53048","mississippi","Cranberries",0,2016
"53049","mississippi","Dbl Crop Barley/Soybeans",0,2016
"53050","missouri","Corn",3523132.833688,2016
"53051","missouri","Cotton",254942.918658,2016
"53052","missouri","Rice",218013.060594,2016
"53053","missouri","Sorghum",26784.910966,2016
"53054","missouri","Soybeans",5104141.120236,2016
"53055","missouri","Sunflower",138.329068,2016
"53056","missouri","Peanuts",3006.544486,2016
"53057","missouri","Tobacco",0,2016
"53058","missouri","Sweet Corn",57.82244,2016
"53059","missouri","Pop or Orn Corn",14330.846966,2016
"53060","missouri","Mint",0,2016
"53061","missouri","Barley",81.618598,2016
"53062","missouri","Durum Wheat",0,2016
"53063","missouri","Spring Wheat",0,2016
"53064","missouri","Winter Wheat",125766.920516,2016
"53065","missouri","Other Small Grains",0,2016
"53066","missouri","Dbl Crop WinWht/Soybeans",414525.73645,2016
"53067","missouri","Rye",907.145126,2016
"53068","missouri","Oats",2384.286074,2016
"53069","missouri","Millet",278.214894,2016
"53070","missouri","Speltz",0,2016
"53071","missouri","Canola",0,2016
"53072","missouri","Flaxseed",0,2016
"53073","missouri","Safflower",0,2016
"53074","missouri","Rape Seed",0,2016
"53075","missouri","Mustard",0,2016
"53076","missouri","Alfalfa",25142.976064,2016
"53077","missouri","Other Hay/Non Alfalfa",1596880.768722,2016
"53078","missouri","Camelina",0,2016
"53079","missouri","Buckwheat",0,2016
"53080","missouri","Sugarbeets",0,2016
"53081","missouri","Dry Beans",0,2016
"53082","missouri","Potatoes",1185.137626,2016
"53083","missouri","Other Crops",94.739844,2016
"53084","missouri","Sugarcane",0,2016
"53085","missouri","Sweet Potatoes",0,2016
"53086","missouri","Misc Vegs & Fruits",2.891122,2016
"53087","missouri","Watermelons",0,2016
"53088","missouri","Onions",0,2016
"53089","missouri","Cucumbers",0,2016
"53090","missouri","Chick Peas",0,2016
"53091","missouri","Lentils",0,2016
"53092","missouri","Peas",627.818262,2016
"53093","missouri","Tomatoes",0,2016
"53094","missouri","Caneberries",0,2016
"53095","missouri","Hops",0,2016
"53096","missouri","Herbs",134.54837,2016
"53097","missouri","Clover/Wildflowers",2751.458568,2016
"53098","missouri","Sod/Grass Seed",9240.4707,2016
"53099","missouri","Switchgrass",7109.713786,2016
